School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Transportation and Law with Beaumont,-24.15,-26.37,-50.52,294,307,303
Liberal with Bronaugh,-25.32,-25.4,-50.72,302,303,304
Santa Fe,-24.62,-26.59,-51.22,298,308,305
Northeast (Kansas City),-28.49,-23.42,-51.91,311,295,306
Bowling Green,-30.65,-24.4,-55.06,314,299,307
South Harrison,-31.16,-24.38,-55.54,316,298,308
Montgomery County,-24.25,-31.28,-55.54,295,314,309
Osceola,-32.51,-24.09,-56.6,317,297,310
Roosevelt,-26.9,-30.3,-57.21,307,312,311
St. Pius X (Festus),-32.66,-26.26,-58.91,318,306,312
Harrisburg,-26.36,-33.41,-59.78,306,316,313
Orrick,-22.2,-38.68,-60.87,288,323,314
Louisiana,-27.65,-34.94,-62.59,308,317,315
Van-Far with Community,-37.65,-25.04,-62.68,322,302,316
Pleasant Hope,-28.32,-35.62,-63.94,310,319,317
Crystal City,-39.92,-26.91,-66.83,324,309,318
Lone Jack,-28.55,-38.38,-66.93,312,321,319
Principia,-37.82,-31.99,-69.81,323,315,320
Sherwood,-30.21,-39.84,-70.05,313,324,321
Grandview (Hillsboro),-37.22,-35.13,-72.35,320,318,322
Concordia,-36.54,-35.84,-72.38,319,320,323
Kelly,-45.25,-38.45,-83.7,325,322,324
Slater,-37.58,-46.52,-84.1,321,325,325
